Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,014072,2013,04,29,31.5,1,Y
IDCJAC0010,014072,2013,04,30,33.0,1,Y
IDCJAC0010,014072,2013,05,01,33.2,1,Y
IDCJAC0010,014072,2013,05,02,33.9,1,Y
IDCJAC0010,014072,2013,05,03,34.0,1,Y
IDCJAC0010,014072,2013,05,04,32.9,1,Y
IDCJAC0010,014072,2013,05,05,34.6,1,Y
IDCJAC0010,014072,2013,05,06,33.4,1,Y
IDCJAC0010,014072,2013,05,07,32.6,1,Y
IDCJAC0010,014072,2013,05,08,32.3,1,Y
IDCJAC0010,014072,2013,05,09,32.9,1,Y
IDCJAC0010,014072,2013,05,10,32.6,1,Y
IDCJAC0010,014072,2013,05,11,33.0,1,Y
IDCJAC0010,014072,2013,05,12,32.8,1,Y
IDCJAC0010,014072,2013,05,13,31.8,1,Y
IDCJAC0010,014072,2013,05,14,31.9,1,Y
IDCJAC0010,014072,2013,05,15,31.6,1,Y
IDCJAC0010,014072,2013,05,16,32.0,1,Y
IDCJAC0010,014072,2013,05,17,31.7,1,Y
IDCJAC0010,014072,2013,05,18,32.1,1,Y
IDCJAC0010,014072,2013,05,19,31.9,1,Y
IDCJAC0010,014072,2013,05,20,31.5,1,Y
IDCJAC0010,014072,2013,05,21,32.6,1,Y
IDCJAC0010,014072,2013,05,22,33.0,1,Y
IDCJAC0010,014072,2013,05,23,31.3,1,Y
IDCJAC0010,014072,2013,05,24,28.6,1,Y
IDCJAC0010,014072,2013,05,25,26.5,1,Y
IDCJAC0010,014072,2013,05,26,29.1,1,Y
IDCJAC0010,014072,2013,05,27,28.9,1,Y
IDCJAC0010,014072,2013,05,28,30.0,1,Y
IDCJAC0010,014072,2013,05,29,29.4,1,Y
IDCJAC0010,014072,2013,05,30,30.6,1,Y
IDCJAC0010,014072,2013,05,31,31.2,1,Y
IDCJAC0010,014072,2013,06,01,31.2,1,Y
IDCJAC0010,014072,2013,06,02,31.4,1,Y
IDCJAC0010,014072,2013,06,03,29.7,1,Y
IDCJAC0010,014072,2013,06,04,30.3,1,Y
IDCJAC0010,014072,2013,06,05,30.9,1,Y
IDCJAC0010,014072,2013,06,06,31.2,1,Y
IDCJAC0010,014072,2013,06,07,31.2,1,Y
IDCJAC0010,014072,2013,06,08,30.4,1,Y
IDCJAC0010,014072,2013,06,09,30.7,1,Y
IDCJAC0010,014072,2013,06,10,30.5,1,Y
IDCJAC0010,014072,2013,06,11,31.5,1,Y
IDCJAC0010,014072,2013,06,12,29.9,1,Y
IDCJAC0010,014072,2013,06,13,32.1,1,Y
IDCJAC0010,014072,2013,06,14,30.5,1,Y
IDCJAC0010,014072,2013,06,15,29.4,1,Y
IDCJAC0010,014072,2013,06,16,28.7,1,Y
IDCJAC0010,014072,2013,06,17,29.1,1,Y
IDCJAC0010,014072,2013,06,18,29.9,1,Y
IDCJAC0010,014072,2013,06,19,30.0,1,Y
IDCJAC0010,014072,2013,06,20,28.8,1,Y
IDCJAC0010,014072,2013,06,21,29.7,1,Y
IDCJAC0010,014072,2013,06,22,28.3,1,Y
IDCJAC0010,014072,2013,06,23,30.2,1,Y
IDCJAC0010,014072,2013,06,24,30.2,1,Y
IDCJAC0010,014072,2013,06,25,31.0,1,Y
IDCJAC0010,014072,2013,06,26,29.6,1,Y
IDCJAC0010,014072,2013,06,27,29.4,1,Y
IDCJAC0010,014072,2013,06,28,29.7,1,Y
IDCJAC0010,014072,2013,06,29,30.4,1,Y
IDCJAC0010,014072,2013,06,30,29.2,1,Y
IDCJAC0010,014072,2013,07,01,27.8,1,Y
IDCJAC0010,014072,2013,07,02,26.3,1,Y
IDCJAC0010,014072,2013,07,03,27.5,1,Y
IDCJAC0010,014072,2013,07,04,28.5,1,Y
IDCJAC0010,014072,2013,07,05,28.9,1,Y
IDCJAC0010,014072,2013,07,06,30.9,1,Y
IDCJAC0010,014072,2013,07,07,31.3,1,Y
IDCJAC0010,014072,2013,07,08,31.1,1,Y
IDCJAC0010,014072,2013,07,09,31.0,1,Y
IDCJAC0010,014072,2013,07,10,31.7,1,Y
IDCJAC0010,014072,2013,07,11,30.5,1,Y
IDCJAC0010,014072,2013,07,12,30.6,1,Y
IDCJAC0010,014072,2013,07,13,29.8,1,Y
IDCJAC0010,014072,2013,07,14,30.7,1,Y
IDCJAC0010,014072,2013,07,15,30.6,1,Y
IDCJAC0010,014072,2013,07,16,31.1,1,Y
IDCJAC0010,014072,2013,07,17,30.2,1,Y
IDCJAC0010,014072,2013,07,18,29.2,1,Y
IDCJAC0010,014072,2013,07,19,29.2,1,Y
IDCJAC0010,014072,2013,07,20,29.0,1,Y
IDCJAC0010,014072,2013,07,21,30.3,1,Y
IDCJAC0010,014072,2013,07,22,30.7,1,Y
IDCJAC0010,014072,2013,07,23,30.4,1,Y
IDCJAC0010,014072,2013,07,24,28.3,1,Y
IDCJAC0010,014072,2013,07,25,28.3,1,Y
IDCJAC0010,014072,2013,07,26,28.4,1,Y
IDCJAC0010,014072,2013,07,27,28.5,1,Y
IDCJAC0010,014072,2013,07,28,28.8,1,Y
IDCJAC0010,014072,2013,07,29,30.0,1,Y
IDCJAC0010,014072,2013,07,30,30.8,1,Y
IDCJAC0010,014072,2013,07,31,30.5,1,Y
IDCJAC0010,014072,2013,08,01,30.0,1,Y
IDCJAC0010,014072,2013,08,02,30.6,1,Y
IDCJAC0010,014072,2013,08,03,30.1,1,Y
IDCJAC0010,014072,2013,08,04,30.4,1,Y
IDCJAC0010,014072,2013,08,05,29.3,1,Y
IDCJAC0010,014072,2013,08,06,31.0,1,Y
IDCJAC0010,014072,2013,08,07,30.4,1,Y
IDCJAC0010,014072,2013,08,08,30.2,1,Y
IDCJAC0010,014072,2013,08,09,28.3,1,Y
IDCJAC0010,014072,2013,08,10,28.4,1,Y
IDCJAC0010,014072,2013,08,11,28.1,1,Y
IDCJAC0010,014072,2013,08,12,28.3,1,Y
IDCJAC0010,014072,2013,08,13,29.6,1,Y
IDCJAC0010,014072,2013,08,14,29.5,1,Y
IDCJAC0010,014072,2013,08,15,30.0,1,Y
IDCJAC0010,014072,2013,08,16,29.4,1,Y
IDCJAC0010,014072,2013,08,17,30.5,1,Y
IDCJAC0010,014072,2013,08,18,30.0,1,Y
IDCJAC0010,014072,2013,08,19,30.5,1,Y
IDCJAC0010,014072,2013,08,20,29.9,1,Y
IDCJAC0010,014072,2013,08,21,32.5,1,Y
IDCJAC0010,014072,2013,08,22,30.6,1,Y
IDCJAC0010,014072,2013,08,23,30.7,1,Y
IDCJAC0010,014072,2013,08,24,31.1,1,Y
IDCJAC0010,014072,2013,08,25,30.5,1,Y
IDCJAC0010,014072,2013,08,26,31.5,1,Y
IDCJAC0010,014072,2013,08,27,31.8,1,Y
IDCJAC0010,014072,2013,08,28,30.1,1,Y
IDCJAC0010,014072,2013,08,29,30.8,1,Y
IDCJAC0010,014072,2013,08,30,31.5,1,Y
IDCJAC0010,014072,2013,08,31,31.1,1,Y
IDCJAC0010,014072,2013,09,01,31.4,1,Y
IDCJAC0010,014072,2013,09,02,31.7,1,Y
IDCJAC0010,014072,2013,09,03,32.1,1,Y
IDCJAC0010,014072,2013,09,04,30.9,1,Y
IDCJAC0010,014072,2013,09,05,31.4,1,Y
IDCJAC0010,014072,2013,09,06,30.9,1,Y
IDCJAC0010,014072,2013,09,07,,,
IDCJAC0010,014072,2013,09,08,,,
IDCJAC0010,014072,2013,09,09,,,
IDCJAC0010,014072,2013,09,10,,,
IDCJAC0010,014072,2013,09,11,,,
IDCJAC0010,014072,2013,09,12,,,
IDCJAC0010,014072,2013,09,13,,,
IDCJAC0010,014072,2013,09,14,,,
IDCJAC0010,014072,2013,09,15,,,
IDCJAC0010,014072,2013,09,16,,,
IDCJAC0010,014072,2013,09,17,,,
IDCJAC0010,014072,2013,09,18,,,
IDCJAC0010,014072,2013,09,19,,,
IDCJAC0010,014072,2013,09,20,,,
IDCJAC0010,014072,2013,09,21,31.9,1,N
IDCJAC0010,014072,2013,09,22,32.2,1,Y
IDCJAC0010,014072,2013,09,23,34.2,1,Y
IDCJAC0010,014072,2013,09,24,33.4,1,Y
IDCJAC0010,014072,2013,09,25,34.0,1,Y
IDCJAC0010,014072,2013,09,26,32.0,1,Y
IDCJAC0010,014072,2013,09,27,31.7,1,Y
IDCJAC0010,014072,2013,09,28,32.1,1,Y
IDCJAC0010,014072,2013,09,29,32.0,1,Y
IDCJAC0010,014072,2013,09,30,32.3,1,Y
IDCJAC0010,014072,2013,10,01,33.2,1,Y
IDCJAC0010,014072,2013,10,02,31.4,1,Y
IDCJAC0010,014072,2013,10,03,30.8,1,Y
IDCJAC0010,014072,2013,10,04,31.7,1,Y
IDCJAC0010,014072,2013,10,05,32.2,1,Y
IDCJAC0010,014072,2013,10,06,31.5,1,Y
IDCJAC0010,014072,2013,10,07,,,
IDCJAC0010,014072,2013,10,08,33.0,1,N
IDCJAC0010,014072,2013,10,09,33.5,1,Y
IDCJAC0010,014072,2013,10,10,35.3,1,Y
IDCJAC0010,014072,2013,10,11,31.8,1,Y
IDCJAC0010,014072,2013,10,12,31.4,1,Y
IDCJAC0010,014072,2013,10,13,33.6,1,Y
IDCJAC0010,014072,2013,10,14,33.1,1,Y
IDCJAC0010,014072,2013,10,15,31.1,1,Y
IDCJAC0010,014072,2013,10,16,33.8,1,Y
IDCJAC0010,014072,2013,10,17,32.0,1,Y
IDCJAC0010,014072,2013,10,18,33.2,1,Y
IDCJAC0010,014072,2013,10,19,33.7,1,Y
IDCJAC0010,014072,2013,10,20,33.2,1,Y
IDCJAC0010,014072,2013,10,21,,,
IDCJAC0010,014072,2013,10,22,32.1,1,N
IDCJAC0010,014072,2013,10,23,32.5,1,Y
IDCJAC0010,014072,2013,10,24,33.1,1,Y
IDCJAC0010,014072,2013,10,25,33.5,1,Y
IDCJAC0010,014072,2013,10,26,32.4,1,Y
IDCJAC0010,014072,2013,10,27,33.2,1,Y
IDCJAC0010,014072,2013,10,28,33.5,1,Y
IDCJAC0010,014072,2013,10,29,32.9,1,Y
IDCJAC0010,014072,2013,10,30,32.3,1,Y
IDCJAC0010,014072,2013,10,31,35.2,1,Y
IDCJAC0010,014072,2013,11,01,32.9,1,Y
IDCJAC0010,014072,2013,11,02,31.9,1,Y
IDCJAC0010,014072,2013,11,03,33.8,1,Y
IDCJAC0010,014072,2013,11,04,33.9,1,Y
IDCJAC0010,014072,2013,11,05,33.7,1,Y
IDCJAC0010,014072,2013,11,06,33.5,1,Y
IDCJAC0010,014072,2013,11,07,33.5,1,Y
IDCJAC0010,014072,2013,11,08,32.9,1,Y
IDCJAC0010,014072,2013,11,09,32.4,1,Y
IDCJAC0010,014072,2013,11,10,34.0,1,Y
IDCJAC0010,014072,2013,11,11,32.8,1,Y
IDCJAC0010,014072,2013,11,12,32.8,1,Y
IDCJAC0010,014072,2013,11,13,33.6,1,Y
IDCJAC0010,014072,2013,11,14,32.0,1,Y
IDCJAC0010,014072,2013,11,15,32.2,1,Y
IDCJAC0010,014072,2013,11,16,32.4,1,Y
IDCJAC0010,014072,2013,11,17,32.9,1,Y
IDCJAC0010,014072,2013,11,18,32.5,1,Y
IDCJAC0010,014072,2013,11,19,29.9,1,Y
IDCJAC0010,014072,2013,11,20,,,
IDCJAC0010,014072,2013,11,21,,,
IDCJAC0010,014072,2013,11,22,31.0,1,N
IDCJAC0010,014072,2013,11,23,32.0,1,Y
IDCJAC0010,014072,2013,11,24,29.0,1,Y
IDCJAC0010,014072,2013,11,25,30.6,1,Y
IDCJAC0010,014072,2013,11,26,30.6,1,Y
IDCJAC0010,014072,2013,11,27,31.0,1,Y
IDCJAC0010,014072,2013,11,28,31.0,1,Y
IDCJAC0010,014072,2013,11,29,30.8,1,Y
IDCJAC0010,014072,2013,11,30,31.4,1,Y
IDCJAC0010,014072,2013,12,01,32.3,1,Y
IDCJAC0010,014072,2013,12,02,32.3,1,Y
IDCJAC0010,014072,2013,12,03,33.4,1,Y
IDCJAC0010,014072,2013,12,04,32.5,1,Y
IDCJAC0010,014072,2013,12,05,30.3,1,Y
IDCJAC0010,014072,2013,12,06,34.2,1,Y
IDCJAC0010,014072,2013,12,07,34.2,1,Y
IDCJAC0010,014072,2013,12,08,32.8,1,Y
IDCJAC0010,014072,2013,12,09,34.2,1,Y
IDCJAC0010,014072,2013,12,10,33.5,1,Y
IDCJAC0010,014072,2013,12,11,34.4,1,Y
IDCJAC0010,014072,2013,12,12,33.8,1,Y
IDCJAC0010,014072,2013,12,13,32.0,1,Y
IDCJAC0010,014072,2013,12,14,32.8,1,Y
IDCJAC0010,014072,2013,12,15,33.3,1,Y
IDCJAC0010,014072,2013,12,16,32.9,1,Y
IDCJAC0010,014072,2013,12,17,33.2,1,Y
IDCJAC0010,014072,2013,12,18,33.3,1,Y
IDCJAC0010,014072,2013,12,19,33.1,1,Y
IDCJAC0010,014072,2013,12,20,33.2,1,Y
IDCJAC0010,014072,2013,12,21,31.6,1,Y
IDCJAC0010,014072,2013,12,22,31.5,1,Y
IDCJAC0010,014072,2013,12,23,32.5,1,Y
IDCJAC0010,014072,2013,12,24,30.6,1,Y
IDCJAC0010,014072,2013,12,25,27.9,1,Y
IDCJAC0010,014072,2013,12,26,27.8,1,Y
IDCJAC0010,014072,2013,12,27,29.8,1,Y
IDCJAC0010,014072,2013,12,28,31.3,1,Y
IDCJAC0010,014072,2013,12,29,30.4,1,Y
IDCJAC0010,014072,2013,12,30,32.4,1,Y
IDCJAC0010,014072,2013,12,31,,,
IDCJAC0010,014072,2014,01,01,32.9,1,N
IDCJAC0010,014072,2014,01,02,33.1,1,Y
IDCJAC0010,014072,2014,01,03,33.1,1,Y
IDCJAC0010,014072,2014,01,04,32.0,1,Y
IDCJAC0010,014072,2014,01,05,32.6,1,Y
IDCJAC0010,014072,2014,01,06,35.5,1,Y
IDCJAC0010,014072,2014,01,07,35.1,1,Y
IDCJAC0010,014072,2014,01,08,33.5,1,Y
IDCJAC0010,014072,2014,01,09,32.9,1,Y
IDCJAC0010,014072,2014,01,10,31.8,1,Y
IDCJAC0010,014072,2014,01,11,32.7,1,Y
IDCJAC0010,014072,2014,01,12,33.7,1,Y
IDCJAC0010,014072,2014,01,13,30.0,1,Y
IDCJAC0010,014072,2014,01,14,28.9,1,Y
IDCJAC0010,014072,2014,01,15,30.4,1,Y
IDCJAC0010,014072,2014,01,16,30.0,1,Y
IDCJAC0010,014072,2014,01,17,31.2,1,Y
IDCJAC0010,014072,2014,01,18,28.6,1,Y
IDCJAC0010,014072,2014,01,19,29.6,1,Y
IDCJAC0010,014072,2014,01,20,29.6,1,Y
IDCJAC0010,014072,2014,01,21,30.3,1,Y
IDCJAC0010,014072,2014,01,22,30.8,1,Y
IDCJAC0010,014072,2014,01,23,30.3,1,Y
IDCJAC0010,014072,2014,01,24,29.6,1,Y
IDCJAC0010,014072,2014,01,25,30.7,1,Y
IDCJAC0010,014072,2014,01,26,30.4,1,Y
IDCJAC0010,014072,2014,01,27,30.0,1,Y
IDCJAC0010,014072,2014,01,28,28.3,1,Y
IDCJAC0010,014072,2014,01,29,27.7,1,Y
IDCJAC0010,014072,2014,01,30,28.7,1,Y
IDCJAC0010,014072,2014,01,31,28.6,1,Y
IDCJAC0010,014072,2014,02,01,29.2,1,Y
IDCJAC0010,014072,2014,02,02,30.6,1,Y
IDCJAC0010,014072,2014,02,03,29.3,1,Y
IDCJAC0010,014072,2014,02,04,29.5,1,Y
IDCJAC0010,014072,2014,02,05,29.4,1,Y
IDCJAC0010,014072,2014,02,06,28.9,1,Y
IDCJAC0010,014072,2014,02,07,29.9,1,Y
IDCJAC0010,014072,2014,02,08,32.3,1,Y
IDCJAC0010,014072,2014,02,09,32.5,1,Y
IDCJAC0010,014072,2014,02,10,31.4,1,Y
IDCJAC0010,014072,2014,02,11,30.6,1,Y
IDCJAC0010,014072,2014,02,12,32.8,1,Y
IDCJAC0010,014072,2014,02,13,31.5,1,Y
IDCJAC0010,014072,2014,02,14,31.3,1,Y
IDCJAC0010,014072,2014,02,15,31.0,1,Y
IDCJAC0010,014072,2014,02,16,29.6,1,Y
IDCJAC0010,014072,2014,02,17,29.1,1,Y
IDCJAC0010,014072,2014,02,18,27.7,1,Y
IDCJAC0010,014072,2014,02,19,29.9,1,Y
IDCJAC0010,014072,2014,02,20,30.2,1,Y
IDCJAC0010,014072,2014,02,21,30.8,1,Y
IDCJAC0010,014072,2014,02,22,32.1,1,Y
IDCJAC0010,014072,2014,02,23,30.7,1,Y
IDCJAC0010,014072,2014,02,24,30.9,1,Y
IDCJAC0010,014072,2014,02,25,30.5,1,Y
IDCJAC0010,014072,2014,02,26,30.4,1,Y
IDCJAC0010,014072,2014,02,27,29.8,1,Y
IDCJAC0010,014072,2014,02,28,30.8,1,Y
IDCJAC0010,014072,2014,03,01,30.7,1,Y
IDCJAC0010,014072,2014,03,02,33.3,1,Y
IDCJAC0010,014072,2014,03,03,33.2,1,Y
IDCJAC0010,014072,2014,03,04,32.6,1,Y
IDCJAC0010,014072,2014,03,05,33.2,1,Y
IDCJAC0010,014072,2014,03,06,31.4,1,Y
IDCJAC0010,014072,2014,03,07,30.4,1,Y
IDCJAC0010,014072,2014,03,08,30.9,1,Y
IDCJAC0010,014072,2014,03,09,32.5,1,Y
IDCJAC0010,014072,2014,03,10,32.1,1,Y
IDCJAC0010,014072,2014,03,11,32.2,1,Y
IDCJAC0010,014072,2014,03,12,30.1,1,Y
IDCJAC0010,014072,2014,03,13,31.5,1,Y
IDCJAC0010,014072,2014,03,14,31.0,1,Y
IDCJAC0010,014072,2014,03,15,31.8,1,Y
IDCJAC0010,014072,2014,03,16,32.6,1,Y
IDCJAC0010,014072,2014,03,17,34.5,1,Y
IDCJAC0010,014072,2014,03,18,31.1,1,Y
IDCJAC0010,014072,2014,03,19,33.9,1,Y
IDCJAC0010,014072,2014,03,20,31.8,1,Y
IDCJAC0010,014072,2014,03,21,32.9,1,Y
IDCJAC0010,014072,2014,03,22,31.4,1,Y
IDCJAC0010,014072,2014,03,23,33.4,1,Y
IDCJAC0010,014072,2014,03,24,33.0,1,Y
IDCJAC0010,014072,2014,03,25,33.1,1,Y
IDCJAC0010,014072,2014,03,26,32.3,1,Y
IDCJAC0010,014072,2014,03,27,34.4,1,Y
IDCJAC0010,014072,2014,03,28,33.1,1,Y
IDCJAC0010,014072,2014,03,29,33.3,1,Y
IDCJAC0010,014072,2014,03,30,32.9,1,Y
IDCJAC0010,014072,2014,03,31,34.8,1,Y
IDCJAC0010,014072,2014,04,01,34.3,1,Y
IDCJAC0010,014072,2014,04,02,33.5,1,Y
IDCJAC0010,014072,2014,04,03,33.1,1,Y
IDCJAC0010,014072,2014,04,04,33.6,1,Y
IDCJAC0010,014072,2014,04,05,32.4,1,Y
IDCJAC0010,014072,2014,04,06,32.3,1,Y
IDCJAC0010,014072,2014,04,07,31.2,1,Y
IDCJAC0010,014072,2014,04,08,31.6,1,Y
IDCJAC0010,014072,2014,04,09,30.3,1,Y
IDCJAC0010,014072,2014,04,10,31.3,1,Y
IDCJAC0010,014072,2014,04,11,30.8,1,Y
IDCJAC0010,014072,2014,04,12,33.3,1,Y
IDCJAC0010,014072,2014,04,13,32.4,1,Y
IDCJAC0010,014072,2014,04,14,32.1,1,Y
IDCJAC0010,014072,2014,04,15,33.5,1,Y
IDCJAC0010,014072,2014,04,16,33.2,1,Y
IDCJAC0010,014072,2014,04,17,31.8,1,Y
IDCJAC0010,014072,2014,04,18,32.5,1,Y
IDCJAC0010,014072,2014,04,19,33.3,1,Y
IDCJAC0010,014072,2014,04,20,32.7,1,Y
IDCJAC0010,014072,2014,04,21,32.4,1,Y
IDCJAC0010,014072,2014,04,22,33.1,1,Y
IDCJAC0010,014072,2014,04,23,33.3,1,Y
IDCJAC0010,014072,2014,04,24,34.4,1,Y
IDCJAC0010,014072,2014,04,25,32.0,1,Y
IDCJAC0010,014072,2014,04,26,32.7,1,Y
IDCJAC0010,014072,2014,04,27,33.2,1,Y
IDCJAC0010,014072,2014,04,28,31.3,1,Y
IDCJAC0010,014072,2014,04,29,32.5,1,Y
IDCJAC0010,014072,2014,04,30,33.7,1,Y
IDCJAC0010,014072,2014,05,01,31.9,1,Y
IDCJAC0010,014072,2014,05,02,32.0,1,Y
IDCJAC0010,014072,2014,05,03,32.0,1,Y
IDCJAC0010,014072,2014,05,04,29.3,1,Y
IDCJAC0010,014072,2014,05,05,30.3,1,Y
IDCJAC0010,014072,2014,05,06,30.0,1,Y
IDCJAC0010,014072,2014,05,07,31.1,1,Y
IDCJAC0010,014072,2014,05,08,32.2,1,Y
IDCJAC0010,014072,2014,05,09,31.6,1,Y
IDCJAC0010,014072,2014,05,10,31.5,1,Y
IDCJAC0010,014072,2014,05,11,32.0,1,Y
IDCJAC0010,014072,2014,05,12,33.0,1,Y
IDCJAC0010,014072,2014,05,13,32.4,1,Y
IDCJAC0010,014072,2014,05,14,32.6,1,Y
IDCJAC0010,014072,2014,05,15,32.0,1,Y
IDCJAC0010,014072,2014,05,16,32.0,1,Y
IDCJAC0010,014072,2014,05,17,32.3,1,Y
IDCJAC0010,014072,2014,05,18,32.2,1,Y
IDCJAC0010,014072,2014,05,19,30.8,1,Y
IDCJAC0010,014072,2014,05,20,31.4,1,Y
IDCJAC0010,014072,2014,05,21,32.2,1,Y
IDCJAC0010,014072,2014,05,22,31.2,1,Y
IDCJAC0010,014072,2014,05,23,32.4,1,Y
IDCJAC0010,014072,2014,05,24,32.5,1,Y
IDCJAC0010,014072,2014,05,25,32.8,1,Y
IDCJAC0010,014072,2014,05,26,33.2,1,Y
IDCJAC0010,014072,2014,05,27,31.9,1,Y
IDCJAC0010,014072,2014,05,28,31.4,1,Y
IDCJAC0010,014072,2014,05,29,32.4,1,Y
IDCJAC0010,014072,2014,05,30,32.0,1,Y
IDCJAC0010,014072,2014,05,31,31.8,1,Y
IDCJAC0010,014072,2014,06,01,32.0,1,Y
IDCJAC0010,014072,2014,06,02,32.2,1,Y
IDCJAC0010,014072,2014,06,03,31.6,1,Y
IDCJAC0010,014072,2014,06,04,31.7,1,Y
IDCJAC0010,014072,2014,06,05,31.9,1,Y
IDCJAC0010,014072,2014,06,06,32.1,1,Y
IDCJAC0010,014072,2014,06,07,31.3,1,Y
IDCJAC0010,014072,2014,06,08,30.2,1,Y
IDCJAC0010,014072,2014,06,09,29.0,1,Y
IDCJAC0010,014072,2014,06,10,28.0,1,Y
IDCJAC0010,014072,2014,06,11,27.9,1,Y
IDCJAC0010,014072,2014,06,12,29.1,1,Y
IDCJAC0010,014072,2014,06,13,29.0,1,Y
IDCJAC0010,014072,2014,06,14,29.6,1,Y
IDCJAC0010,014072,2014,06,15,27.6,1,Y
IDCJAC0010,014072,2014,06,16,26.9,1,Y
IDCJAC0010,014072,2014,06,17,28.2,1,Y
IDCJAC0010,014072,2014,06,18,29.8,1,Y
IDCJAC0010,014072,2014,06,19,30.0,1,Y
IDCJAC0010,014072,2014,06,20,31.0,1,Y
IDCJAC0010,014072,2014,06,21,31.1,1,Y
IDCJAC0010,014072,2014,06,22,30.8,1,Y
IDCJAC0010,014072,2014,06,23,29.9,1,Y
IDCJAC0010,014072,2014,06,24,29.3,1,Y
IDCJAC0010,014072,2014,06,25,28.6,1,Y
IDCJAC0010,014072,2014,06,26,28.3,1,Y
IDCJAC0010,014072,2014,06,27,28.3,1,Y
IDCJAC0010,014072,2014,06,28,28.3,1,Y
IDCJAC0010,014072,2014,06,29,30.4,1,Y
IDCJAC0010,014072,2014,06,30,28.5,1,Y
IDCJAC0010,014072,2014,07,01,27.7,1,Y
IDCJAC0010,014072,2014,07,02,27.6,1,Y
IDCJAC0010,014072,2014,07,03,27.9,1,Y
IDCJAC0010,014072,2014,07,04,29.0,1,Y
IDCJAC0010,014072,2014,07,05,30.6,1,Y
IDCJAC0010,014072,2014,07,06,30.0,1,Y
IDCJAC0010,014072,2014,07,07,29.0,1,Y
IDCJAC0010,014072,2014,07,08,27.7,1,Y
IDCJAC0010,014072,2014,07,09,28.7,1,Y
IDCJAC0010,014072,2014,07,10,28.3,1,Y
IDCJAC0010,014072,2014,07,11,29.0,1,Y
IDCJAC0010,014072,2014,07,12,,,
IDCJAC0010,014072,2014,07,13,,,
IDCJAC0010,014072,2014,07,14,,,
IDCJAC0010,014072,2014,07,15,30.0,1,N
IDCJAC0010,014072,2014,07,16,29.6,1,Y
IDCJAC0010,014072,2014,07,17,31.1,1,Y
IDCJAC0010,014072,2014,07,18,30.2,1,Y
IDCJAC0010,014072,2014,07,19,29.4,1,Y
IDCJAC0010,014072,2014,07,20,29.3,1,Y
IDCJAC0010,014072,2014,07,21,29.6,1,Y
IDCJAC0010,014072,2014,07,22,29.5,1,Y
IDCJAC0010,014072,2014,07,23,28.4,1,Y
IDCJAC0010,014072,2014,07,24,28.1,1,Y
IDCJAC0010,014072,2014,07,25,28.6,1,Y
IDCJAC0010,014072,2014,07,26,29.9,1,Y
IDCJAC0010,014072,2014,07,27,30.6,1,Y
