Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,014072,2014,07,28,31.2,1,Y
IDCJAC0010,014072,2014,07,29,31.5,1,Y
IDCJAC0010,014072,2014,07,30,31.8,1,Y
IDCJAC0010,014072,2014,07,31,,,
IDCJAC0010,014072,2014,08,01,30.6,1,N
IDCJAC0010,014072,2014,08,02,31.8,1,Y
IDCJAC0010,014072,2014,08,03,31.0,1,Y
IDCJAC0010,014072,2014,08,04,31.0,1,Y
IDCJAC0010,014072,2014,08,05,29.2,1,Y
IDCJAC0010,014072,2014,08,06,29.9,1,Y
IDCJAC0010,014072,2014,08,07,31.6,1,Y
IDCJAC0010,014072,2014,08,08,31.9,1,Y
IDCJAC0010,014072,2014,08,09,31.6,1,Y
IDCJAC0010,014072,2014,08,10,30.5,1,Y
IDCJAC0010,014072,2014,08,11,31.7,1,Y
IDCJAC0010,014072,2014,08,12,31.0,1,Y
IDCJAC0010,014072,2014,08,13,30.0,1,Y
IDCJAC0010,014072,2014,08,14,29.0,1,Y
IDCJAC0010,014072,2014,08,15,29.9,1,Y
IDCJAC0010,014072,2014,08,16,29.7,1,Y
IDCJAC0010,014072,2014,08,17,29.8,1,Y
IDCJAC0010,014072,2014,08,18,28.6,1,Y
IDCJAC0010,014072,2014,08,19,28.0,1,Y
IDCJAC0010,014072,2014,08,20,28.1,1,Y
IDCJAC0010,014072,2014,08,21,30.2,1,Y
IDCJAC0010,014072,2014,08,22,30.3,1,Y
IDCJAC0010,014072,2014,08,23,,,
IDCJAC0010,014072,2014,08,24,29.9,1,N
IDCJAC0010,014072,2014,08,25,31.9,1,Y
IDCJAC0010,014072,2014,08,26,30.7,1,Y
IDCJAC0010,014072,2014,08,27,,,
IDCJAC0010,014072,2014,08,28,29.5,1,N
IDCJAC0010,014072,2014,08,29,30.3,1,Y
IDCJAC0010,014072,2014,08,30,29.2,1,Y
IDCJAC0010,014072,2014,08,31,30.3,1,Y
IDCJAC0010,014072,2014,09,01,30.2,1,Y
IDCJAC0010,014072,2014,09,02,29.9,1,Y
IDCJAC0010,014072,2014,09,03,31.8,1,Y
IDCJAC0010,014072,2014,09,04,31.1,1,Y
IDCJAC0010,014072,2014,09,05,29.1,1,Y
IDCJAC0010,014072,2014,09,06,29.6,1,Y
IDCJAC0010,014072,2014,09,07,30.9,1,Y
IDCJAC0010,014072,2014,09,08,29.6,1,Y
IDCJAC0010,014072,2014,09,09,30.9,1,Y
IDCJAC0010,014072,2014,09,10,30.8,1,Y
IDCJAC0010,014072,2014,09,11,32.6,1,Y
IDCJAC0010,014072,2014,09,12,30.1,1,Y
IDCJAC0010,014072,2014,09,13,30.9,1,Y
IDCJAC0010,014072,2014,09,14,33.5,1,Y
IDCJAC0010,014072,2014,09,15,29.8,1,Y
IDCJAC0010,014072,2014,09,16,31.8,1,Y
IDCJAC0010,014072,2014,09,17,32.3,1,Y
IDCJAC0010,014072,2014,09,18,30.8,1,Y
IDCJAC0010,014072,2014,09,19,32.8,1,Y
IDCJAC0010,014072,2014,09,20,32.6,1,Y
IDCJAC0010,014072,2014,09,21,,,
IDCJAC0010,014072,2014,09,22,31.0,1,N
IDCJAC0010,014072,2014,09,23,31.1,1,Y
IDCJAC0010,014072,2014,09,24,30.1,1,Y
IDCJAC0010,014072,2014,09,25,31.9,1,Y
IDCJAC0010,014072,2014,09,26,33.3,1,Y
IDCJAC0010,014072,2014,09,27,31.7,1,Y
IDCJAC0010,014072,2014,09,28,31.9,1,Y
IDCJAC0010,014072,2014,09,29,31.7,1,Y
IDCJAC0010,014072,2014,09,30,31.2,1,Y
IDCJAC0010,014072,2014,10,01,31.3,1,Y
IDCJAC0010,014072,2014,10,02,31.1,1,Y
IDCJAC0010,014072,2014,10,03,30.5,1,Y
IDCJAC0010,014072,2014,10,04,31.2,1,Y
IDCJAC0010,014072,2014,10,05,31.4,1,Y
IDCJAC0010,014072,2014,10,06,33.0,1,Y
IDCJAC0010,014072,2014,10,07,31.4,1,Y
IDCJAC0010,014072,2014,10,08,31.6,1,Y
IDCJAC0010,014072,2014,10,09,32.0,1,Y
IDCJAC0010,014072,2014,10,10,32.4,1,Y
IDCJAC0010,014072,2014,10,11,34.7,1,Y
IDCJAC0010,014072,2014,10,12,33.6,1,Y
IDCJAC0010,014072,2014,10,13,32.4,1,Y
IDCJAC0010,014072,2014,10,14,31.9,1,Y
IDCJAC0010,014072,2014,10,15,31.2,1,Y
IDCJAC0010,014072,2014,10,16,33.8,1,Y
IDCJAC0010,014072,2014,10,17,33.5,1,Y
IDCJAC0010,014072,2014,10,18,33.0,1,Y
IDCJAC0010,014072,2014,10,19,32.9,1,Y
IDCJAC0010,014072,2014,10,20,32.9,1,Y
IDCJAC0010,014072,2014,10,21,33.2,1,Y
IDCJAC0010,014072,2014,10,22,32.3,1,Y
IDCJAC0010,014072,2014,10,23,33.5,1,Y
IDCJAC0010,014072,2014,10,24,34.1,1,Y
IDCJAC0010,014072,2014,10,25,33.5,1,Y
IDCJAC0010,014072,2014,10,26,31.5,1,Y
IDCJAC0010,014072,2014,10,27,31.6,1,Y
IDCJAC0010,014072,2014,10,28,32.5,1,Y
IDCJAC0010,014072,2014,10,29,32.0,1,Y
IDCJAC0010,014072,2014,10,30,33.7,1,Y
IDCJAC0010,014072,2014,10,31,33.1,1,Y
IDCJAC0010,014072,2014,11,01,34.1,1,Y
IDCJAC0010,014072,2014,11,02,32.0,1,Y
IDCJAC0010,014072,2014,11,03,33.3,1,Y
IDCJAC0010,014072,2014,11,04,32.9,1,Y
IDCJAC0010,014072,2014,11,05,32.3,1,Y
IDCJAC0010,014072,2014,11,06,33.1,1,Y
IDCJAC0010,014072,2014,11,07,32.9,1,Y
IDCJAC0010,014072,2014,11,08,33.8,1,Y
IDCJAC0010,014072,2014,11,09,32.7,1,Y
IDCJAC0010,014072,2014,11,10,32.2,1,Y
IDCJAC0010,014072,2014,11,11,32.6,1,Y
IDCJAC0010,014072,2014,11,12,31.7,1,Y
IDCJAC0010,014072,2014,11,13,32.3,1,Y
IDCJAC0010,014072,2014,11,14,34.0,1,Y
IDCJAC0010,014072,2014,11,15,33.7,1,Y
IDCJAC0010,014072,2014,11,16,32.4,1,Y
IDCJAC0010,014072,2014,11,17,33.9,1,Y
IDCJAC0010,014072,2014,11,18,33.4,1,Y
IDCJAC0010,014072,2014,11,19,33.5,1,Y
IDCJAC0010,014072,2014,11,20,33.5,1,Y
IDCJAC0010,014072,2014,11,21,34.8,1,Y
IDCJAC0010,014072,2014,11,22,33.8,1,Y
IDCJAC0010,014072,2014,11,23,34.4,1,Y
IDCJAC0010,014072,2014,11,24,32.9,1,Y
IDCJAC0010,014072,2014,11,25,32.7,1,Y
IDCJAC0010,014072,2014,11,26,32.3,1,Y
IDCJAC0010,014072,2014,11,27,33.2,1,Y
IDCJAC0010,014072,2014,11,28,31.1,1,Y
IDCJAC0010,014072,2014,11,29,32.2,1,Y
IDCJAC0010,014072,2014,11,30,32.5,1,Y
IDCJAC0010,014072,2014,12,01,33.3,1,N
IDCJAC0010,014072,2014,12,02,33.8,1,N
IDCJAC0010,014072,2014,12,03,32.4,1,N
IDCJAC0010,014072,2014,12,04,33.2,1,N
IDCJAC0010,014072,2014,12,05,32.8,1,N
IDCJAC0010,014072,2014,12,06,,,
IDCJAC0010,014072,2014,12,07,,,
IDCJAC0010,014072,2014,12,08,,,
IDCJAC0010,014072,2014,12,09,,,
IDCJAC0010,014072,2014,12,10,,,
IDCJAC0010,014072,2014,12,11,,,
IDCJAC0010,014072,2014,12,12,,,
IDCJAC0010,014072,2014,12,13,,,
IDCJAC0010,014072,2014,12,14,,,
IDCJAC0010,014072,2014,12,15,,,
IDCJAC0010,014072,2014,12,16,,,
IDCJAC0010,014072,2014,12,17,,,
IDCJAC0010,014072,2014,12,18,,,
IDCJAC0010,014072,2014,12,19,,,
IDCJAC0010,014072,2014,12,20,,,
IDCJAC0010,014072,2014,12,21,,,
IDCJAC0010,014072,2014,12,22,,,
IDCJAC0010,014072,2014,12,23,,,
IDCJAC0010,014072,2014,12,24,,,
IDCJAC0010,014072,2014,12,25,,,
IDCJAC0010,014072,2014,12,26,,,
IDCJAC0010,014072,2014,12,27,,,
IDCJAC0010,014072,2014,12,28,,,
IDCJAC0010,014072,2014,12,29,,,
IDCJAC0010,014072,2014,12,30,,,
IDCJAC0010,014072,2014,12,31,,,
IDCJAC0010,014072,2015,01,01,,,
IDCJAC0010,014072,2015,01,02,,,
IDCJAC0010,014072,2015,01,03,,,
IDCJAC0010,014072,2015,01,04,,,
IDCJAC0010,014072,2015,01,05,,,
IDCJAC0010,014072,2015,01,06,,,
IDCJAC0010,014072,2015,01,07,,,
IDCJAC0010,014072,2015,01,08,,,
IDCJAC0010,014072,2015,01,09,,,
IDCJAC0010,014072,2015,01,10,,,
IDCJAC0010,014072,2015,01,11,,,
IDCJAC0010,014072,2015,01,12,,,
IDCJAC0010,014072,2015,01,13,,,
IDCJAC0010,014072,2015,01,14,,,
IDCJAC0010,014072,2015,01,15,,,
IDCJAC0010,014072,2015,01,16,28.9,1,N
IDCJAC0010,014072,2015,01,17,31.2,1,Y
IDCJAC0010,014072,2015,01,18,31.6,1,Y
IDCJAC0010,014072,2015,01,19,31.8,1,Y
IDCJAC0010,014072,2015,01,20,31.9,1,Y
IDCJAC0010,014072,2015,01,21,30.6,1,Y
IDCJAC0010,014072,2015,01,22,31.0,1,Y
IDCJAC0010,014072,2015,01,23,29.7,1,Y
IDCJAC0010,014072,2015,01,24,30.9,1,Y
IDCJAC0010,014072,2015,01,25,31.0,1,Y
IDCJAC0010,014072,2015,01,26,30.9,1,Y
IDCJAC0010,014072,2015,01,27,30.5,1,Y
IDCJAC0010,014072,2015,01,28,31.4,1,Y
IDCJAC0010,014072,2015,01,29,31.9,1,Y
IDCJAC0010,014072,2015,01,30,30.6,1,Y
IDCJAC0010,014072,2015,01,31,30.8,1,Y
IDCJAC0010,014072,2015,02,01,30.6,1,Y
IDCJAC0010,014072,2015,02,02,31.9,1,Y
IDCJAC0010,014072,2015,02,03,32.1,1,Y
IDCJAC0010,014072,2015,02,04,32.5,1,Y
IDCJAC0010,014072,2015,02,05,33.0,1,Y
IDCJAC0010,014072,2015,02,06,32.3,1,Y
IDCJAC0010,014072,2015,02,07,32.7,1,Y
IDCJAC0010,014072,2015,02,08,32.2,1,Y
IDCJAC0010,014072,2015,02,09,32.6,1,Y
IDCJAC0010,014072,2015,02,10,31.8,1,Y
IDCJAC0010,014072,2015,02,11,33.3,1,Y
IDCJAC0010,014072,2015,02,12,31.9,1,Y
IDCJAC0010,014072,2015,02,13,32.7,1,Y
IDCJAC0010,014072,2015,02,14,33.0,1,Y
IDCJAC0010,014072,2015,02,15,31.0,1,Y
IDCJAC0010,014072,2015,02,16,30.7,1,Y
IDCJAC0010,014072,2015,02,17,31.5,1,Y
IDCJAC0010,014072,2015,02,18,32.2,1,Y
IDCJAC0010,014072,2015,02,19,33.0,1,Y
IDCJAC0010,014072,2015,02,20,28.4,1,Y
IDCJAC0010,014072,2015,02,21,30.7,1,Y
IDCJAC0010,014072,2015,02,22,30.5,1,Y
IDCJAC0010,014072,2015,02,23,30.6,1,Y
IDCJAC0010,014072,2015,02,24,30.8,1,Y
IDCJAC0010,014072,2015,02,25,30.4,1,Y
IDCJAC0010,014072,2015,02,26,31.1,1,Y
IDCJAC0010,014072,2015,02,27,31.5,1,Y
IDCJAC0010,014072,2015,02,28,31.0,1,Y
IDCJAC0010,014072,2015,03,01,31.4,1,Y
IDCJAC0010,014072,2015,03,02,29.9,1,Y
IDCJAC0010,014072,2015,03,03,30.6,1,Y
IDCJAC0010,014072,2015,03,04,32.5,1,Y
IDCJAC0010,014072,2015,03,05,32.4,1,Y
IDCJAC0010,014072,2015,03,06,32.8,1,Y
IDCJAC0010,014072,2015,03,07,30.9,1,Y
IDCJAC0010,014072,2015,03,08,31.8,1,Y
IDCJAC0010,014072,2015,03,09,31.8,1,Y
IDCJAC0010,014072,2015,03,10,32.5,1,Y
IDCJAC0010,014072,2015,03,11,33.3,1,Y
IDCJAC0010,014072,2015,03,12,33.3,1,Y
IDCJAC0010,014072,2015,03,13,32.6,1,Y
IDCJAC0010,014072,2015,03,14,31.9,1,Y
IDCJAC0010,014072,2015,03,15,30.4,1,Y
IDCJAC0010,014072,2015,03,16,32.1,1,Y
IDCJAC0010,014072,2015,03,17,32.4,1,Y
IDCJAC0010,014072,2015,03,18,32.2,1,Y
IDCJAC0010,014072,2015,03,19,32.8,1,Y
IDCJAC0010,014072,2015,03,20,32.6,1,Y
IDCJAC0010,014072,2015,03,21,33.0,1,Y
IDCJAC0010,014072,2015,03,22,31.8,1,Y
IDCJAC0010,014072,2015,03,23,33.0,1,Y
IDCJAC0010,014072,2015,03,24,30.9,1,Y
IDCJAC0010,014072,2015,03,25,30.2,1,Y
IDCJAC0010,014072,2015,03,26,32.2,1,Y
IDCJAC0010,014072,2015,03,27,30.4,1,Y
IDCJAC0010,014072,2015,03,28,32.0,1,Y
IDCJAC0010,014072,2015,03,29,33.5,1,Y
IDCJAC0010,014072,2015,03,30,33.3,1,Y
IDCJAC0010,014072,2015,03,31,33.9,1,Y
IDCJAC0010,014072,2015,04,01,32.5,1,Y
IDCJAC0010,014072,2015,04,02,32.0,1,Y
IDCJAC0010,014072,2015,04,03,33.2,1,Y
IDCJAC0010,014072,2015,04,04,32.6,1,Y
IDCJAC0010,014072,2015,04,05,32.8,1,Y
IDCJAC0010,014072,2015,04,06,32.5,1,Y
IDCJAC0010,014072,2015,04,07,31.8,1,Y
IDCJAC0010,014072,2015,04,08,32.5,1,Y
IDCJAC0010,014072,2015,04,09,32.7,1,Y
IDCJAC0010,014072,2015,04,10,34.0,1,Y
IDCJAC0010,014072,2015,04,11,33.2,1,Y
IDCJAC0010,014072,2015,04,12,32.4,1,Y
IDCJAC0010,014072,2015,04,13,31.4,1,Y
IDCJAC0010,014072,2015,04,14,33.0,1,Y
IDCJAC0010,014072,2015,04,15,32.8,1,Y
IDCJAC0010,014072,2015,04,16,32.8,1,Y
IDCJAC0010,014072,2015,04,17,33.3,1,Y
IDCJAC0010,014072,2015,04,18,32.0,1,Y
IDCJAC0010,014072,2015,04,19,34.3,1,Y
IDCJAC0010,014072,2015,04,20,32.5,1,Y
IDCJAC0010,014072,2015,04,21,31.0,1,Y
IDCJAC0010,014072,2015,04,22,31.8,1,Y
IDCJAC0010,014072,2015,04,23,33.1,1,Y
IDCJAC0010,014072,2015,04,24,32.6,1,Y
IDCJAC0010,014072,2015,04,25,32.3,1,Y
IDCJAC0010,014072,2015,04,26,31.4,1,Y
IDCJAC0010,014072,2015,04,27,31.1,1,Y
IDCJAC0010,014072,2015,04,28,31.9,1,Y
IDCJAC0010,014072,2015,04,29,32.1,1,Y
IDCJAC0010,014072,2015,04,30,32.0,1,Y
IDCJAC0010,014072,2015,05,01,32.6,1,Y
IDCJAC0010,014072,2015,05,02,31.7,1,Y
IDCJAC0010,014072,2015,05,03,31.5,1,Y
IDCJAC0010,014072,2015,05,04,30.4,1,Y
IDCJAC0010,014072,2015,05,05,30.5,1,Y
IDCJAC0010,014072,2015,05,06,30.7,1,Y
IDCJAC0010,014072,2015,05,07,33.6,1,Y
IDCJAC0010,014072,2015,05,08,32.1,1,Y
IDCJAC0010,014072,2015,05,09,31.7,1,Y
IDCJAC0010,014072,2015,05,10,30.8,1,Y
IDCJAC0010,014072,2015,05,11,32.1,1,Y
IDCJAC0010,014072,2015,05,12,32.5,1,Y
IDCJAC0010,014072,2015,05,13,32.7,1,Y
IDCJAC0010,014072,2015,05,14,29.9,1,Y
IDCJAC0010,014072,2015,05,15,27.9,1,Y
IDCJAC0010,014072,2015,05,16,28.9,1,Y
IDCJAC0010,014072,2015,05,17,30.2,1,Y
IDCJAC0010,014072,2015,05,18,31.7,1,Y
IDCJAC0010,014072,2015,05,19,32.5,1,Y
IDCJAC0010,014072,2015,05,20,30.3,1,Y
IDCJAC0010,014072,2015,05,21,31.3,1,Y
IDCJAC0010,014072,2015,05,22,31.9,1,Y
IDCJAC0010,014072,2015,05,23,31.7,1,Y
IDCJAC0010,014072,2015,05,24,30.0,1,Y
IDCJAC0010,014072,2015,05,25,31.1,1,Y
IDCJAC0010,014072,2015,05,26,32.3,1,Y
IDCJAC0010,014072,2015,05,27,32.7,1,Y
IDCJAC0010,014072,2015,05,28,31.6,1,Y
IDCJAC0010,014072,2015,05,29,31.8,1,Y
IDCJAC0010,014072,2015,05,30,29.4,1,Y
IDCJAC0010,014072,2015,05,31,28.2,1,Y
IDCJAC0010,014072,2015,06,01,31.0,1,Y
IDCJAC0010,014072,2015,06,02,32.1,1,Y
IDCJAC0010,014072,2015,06,03,31.8,1,Y
IDCJAC0010,014072,2015,06,04,31.8,1,Y
IDCJAC0010,014072,2015,06,05,31.1,1,Y
IDCJAC0010,014072,2015,06,06,30.3,1,Y
IDCJAC0010,014072,2015,06,07,31.4,1,Y
IDCJAC0010,014072,2015,06,08,31.0,1,Y
IDCJAC0010,014072,2015,06,09,30.5,1,Y
IDCJAC0010,014072,2015,06,10,29.7,1,Y
IDCJAC0010,014072,2015,06,11,30.6,1,Y
IDCJAC0010,014072,2015,06,12,30.4,1,Y
IDCJAC0010,014072,2015,06,13,29.4,1,Y
IDCJAC0010,014072,2015,06,14,31.1,1,Y
IDCJAC0010,014072,2015,06,15,31.3,1,Y
IDCJAC0010,014072,2015,06,16,30.3,1,Y
IDCJAC0010,014072,2015,06,17,30.2,1,Y
IDCJAC0010,014072,2015,06,18,32.6,1,Y
IDCJAC0010,014072,2015,06,19,32.5,1,Y
IDCJAC0010,014072,2015,06,20,30.4,1,Y
IDCJAC0010,014072,2015,06,21,29.0,1,Y
IDCJAC0010,014072,2015,06,22,29.5,1,Y
IDCJAC0010,014072,2015,06,23,29.1,1,Y
IDCJAC0010,014072,2015,06,24,30.9,1,Y
IDCJAC0010,014072,2015,06,25,29.6,1,Y
IDCJAC0010,014072,2015,06,26,28.7,1,Y
IDCJAC0010,014072,2015,06,27,29.6,1,Y
IDCJAC0010,014072,2015,06,28,28.6,1,Y
IDCJAC0010,014072,2015,06,29,29.1,1,Y
IDCJAC0010,014072,2015,06,30,31.0,1,Y
IDCJAC0010,014072,2015,07,01,31.4,1,Y
IDCJAC0010,014072,2015,07,02,31.0,1,Y
IDCJAC0010,014072,2015,07,03,30.9,1,Y
IDCJAC0010,014072,2015,07,04,29.4,1,Y
IDCJAC0010,014072,2015,07,05,28.3,1,Y
IDCJAC0010,014072,2015,07,06,29.8,1,Y
IDCJAC0010,014072,2015,07,07,30.4,1,Y
IDCJAC0010,014072,2015,07,08,29.9,1,Y
IDCJAC0010,014072,2015,07,09,30.5,1,Y
IDCJAC0010,014072,2015,07,10,29.2,1,Y
IDCJAC0010,014072,2015,07,11,30.3,1,Y
IDCJAC0010,014072,2015,07,12,32.1,1,Y
IDCJAC0010,014072,2015,07,13,27.7,1,Y
IDCJAC0010,014072,2015,07,14,26.4,1,Y
IDCJAC0010,014072,2015,07,15,27.7,1,Y
IDCJAC0010,014072,2015,07,16,29.3,1,Y
IDCJAC0010,014072,2015,07,17,28.6,1,Y
IDCJAC0010,014072,2015,07,18,27.2,1,Y
IDCJAC0010,014072,2015,07,19,28.1,1,Y
IDCJAC0010,014072,2015,07,20,28.3,1,Y
IDCJAC0010,014072,2015,07,21,29.0,1,Y
IDCJAC0010,014072,2015,07,22,28.6,1,Y
IDCJAC0010,014072,2015,07,23,28.8,1,Y
IDCJAC0010,014072,2015,07,24,28.9,1,Y
IDCJAC0010,014072,2015,07,25,29.9,1,Y
IDCJAC0010,014072,2015,07,26,30.4,1,Y
IDCJAC0010,014072,2015,07,27,32.1,1,Y
IDCJAC0010,014072,2015,07,28,30.7,1,Y
IDCJAC0010,014072,2015,07,29,31.0,1,Y
IDCJAC0010,014072,2015,07,30,31.0,1,Y
IDCJAC0010,014072,2015,07,31,30.8,1,Y
IDCJAC0010,014072,2015,08,01,29.8,1,Y
IDCJAC0010,014072,2015,08,02,29.5,1,Y
IDCJAC0010,014072,2015,08,03,28.6,1,Y
IDCJAC0010,014072,2015,08,04,30.6,1,Y
IDCJAC0010,014072,2015,08,05,29.0,1,Y
IDCJAC0010,014072,2015,08,06,29.3,1,Y
IDCJAC0010,014072,2015,08,07,29.7,1,Y
IDCJAC0010,014072,2015,08,08,30.4,1,Y
IDCJAC0010,014072,2015,08,09,30.1,1,Y
IDCJAC0010,014072,2015,08,10,28.9,1,Y
IDCJAC0010,014072,2015,08,11,28.5,1,Y
IDCJAC0010,014072,2015,08,12,28.8,1,Y
IDCJAC0010,014072,2015,08,13,29.4,1,Y
IDCJAC0010,014072,2015,08,14,31.7,1,Y
IDCJAC0010,014072,2015,08,15,31.2,1,Y
IDCJAC0010,014072,2015,08,16,30.6,1,Y
IDCJAC0010,014072,2015,08,17,31.5,1,Y
IDCJAC0010,014072,2015,08,18,28.9,1,Y
IDCJAC0010,014072,2015,08,19,29.3,1,Y
IDCJAC0010,014072,2015,08,20,29.5,1,Y
IDCJAC0010,014072,2015,08,21,29.8,1,Y
IDCJAC0010,014072,2015,08,22,29.3,1,Y
IDCJAC0010,014072,2015,08,23,28.8,1,Y
IDCJAC0010,014072,2015,08,24,30.2,1,Y
IDCJAC0010,014072,2015,08,25,31.0,1,Y
IDCJAC0010,014072,2015,08,26,30.8,1,Y
IDCJAC0010,014072,2015,08,27,29.9,1,Y
IDCJAC0010,014072,2015,08,28,31.3,1,Y
IDCJAC0010,014072,2015,08,29,30.5,1,Y
IDCJAC0010,014072,2015,08,30,29.9,1,Y
IDCJAC0010,014072,2015,08,31,29.1,1,Y
IDCJAC0010,014072,2015,09,01,30.3,1,Y
IDCJAC0010,014072,2015,09,02,30.3,1,Y
IDCJAC0010,014072,2015,09,03,30.3,1,Y
IDCJAC0010,014072,2015,09,04,30.6,1,Y
IDCJAC0010,014072,2015,09,05,31.9,1,Y
IDCJAC0010,014072,2015,09,06,29.8,1,Y
IDCJAC0010,014072,2015,09,07,29.7,1,Y
IDCJAC0010,014072,2015,09,08,29.6,1,Y
IDCJAC0010,014072,2015,09,09,33.8,1,Y
IDCJAC0010,014072,2015,09,10,33.0,1,Y
IDCJAC0010,014072,2015,09,11,33.4,1,Y
IDCJAC0010,014072,2015,09,12,32.4,1,Y
IDCJAC0010,014072,2015,09,13,31.8,1,Y
IDCJAC0010,014072,2015,09,14,30.5,1,Y
IDCJAC0010,014072,2015,09,15,30.2,1,Y
IDCJAC0010,014072,2015,09,16,31.8,1,Y
IDCJAC0010,014072,2015,09,17,31.3,1,Y
IDCJAC0010,014072,2015,09,18,32.0,1,Y
IDCJAC0010,014072,2015,09,19,31.7,1,Y
IDCJAC0010,014072,2015,09,20,31.9,1,Y
IDCJAC0010,014072,2015,09,21,31.6,1,Y
IDCJAC0010,014072,2015,09,22,32.9,1,Y
IDCJAC0010,014072,2015,09,23,32.8,1,Y
IDCJAC0010,014072,2015,09,24,32.0,1,Y
IDCJAC0010,014072,2015,09,25,30.2,1,Y
IDCJAC0010,014072,2015,09,26,30.3,1,Y
IDCJAC0010,014072,2015,09,27,30.4,1,Y
IDCJAC0010,014072,2015,09,28,30.9,1,Y
IDCJAC0010,014072,2015,09,29,31.5,1,Y
IDCJAC0010,014072,2015,09,30,31.9,1,Y
IDCJAC0010,014072,2015,10,01,34.4,1,Y
IDCJAC0010,014072,2015,10,02,33.7,1,Y
IDCJAC0010,014072,2015,10,03,31.9,1,Y
IDCJAC0010,014072,2015,10,04,32.2,1,Y
IDCJAC0010,014072,2015,10,05,31.7,1,Y
IDCJAC0010,014072,2015,10,06,28.5,1,Y
IDCJAC0010,014072,2015,10,07,30.8,1,Y
IDCJAC0010,014072,2015,10,08,33.1,1,Y
IDCJAC0010,014072,2015,10,09,32.9,1,Y
IDCJAC0010,014072,2015,10,10,32.5,1,Y
IDCJAC0010,014072,2015,10,11,31.3,1,Y
IDCJAC0010,014072,2015,10,12,31.2,1,Y
IDCJAC0010,014072,2015,10,13,31.5,1,Y
IDCJAC0010,014072,2015,10,14,32.1,1,Y
IDCJAC0010,014072,2015,10,15,31.6,1,Y
IDCJAC0010,014072,2015,10,16,32.9,1,Y
IDCJAC0010,014072,2015,10,17,32.2,1,Y
IDCJAC0010,014072,2015,10,18,31.9,1,Y
IDCJAC0010,014072,2015,10,19,32.9,1,Y
IDCJAC0010,014072,2015,10,20,32.4,1,Y
IDCJAC0010,014072,2015,10,21,33.2,1,Y
IDCJAC0010,014072,2015,10,22,33.1,1,Y
IDCJAC0010,014072,2015,10,23,32.9,1,Y
IDCJAC0010,014072,2015,10,24,33.1,1,Y
IDCJAC0010,014072,2015,10,25,32.5,1,Y
IDCJAC0010,014072,2015,10,26,33.2,1,Y
IDCJAC0010,014072,2015,10,27,33.4,1,Y
IDCJAC0010,014072,2015,10,28,32.9,1,Y
IDCJAC0010,014072,2015,10,29,33.9,1,Y
