Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,014072,2015,10,30,32.1,1,Y
IDCJAC0010,014072,2015,10,31,32.5,1,Y
IDCJAC0010,014072,2015,11,01,31.8,1,Y
IDCJAC0010,014072,2015,11,02,32.2,1,Y
IDCJAC0010,014072,2015,11,03,33.5,1,Y
IDCJAC0010,014072,2015,11,04,33.3,1,Y
IDCJAC0010,014072,2015,11,05,30.5,1,Y
IDCJAC0010,014072,2015,11,06,32.4,1,Y
IDCJAC0010,014072,2015,11,07,32.0,1,Y
IDCJAC0010,014072,2015,11,08,33.7,1,Y
IDCJAC0010,014072,2015,11,09,33.7,1,Y
IDCJAC0010,014072,2015,11,10,33.4,1,Y
IDCJAC0010,014072,2015,11,11,33.6,1,Y
IDCJAC0010,014072,2015,11,12,33.5,1,Y
IDCJAC0010,014072,2015,11,13,33.3,1,Y
IDCJAC0010,014072,2015,11,14,33.2,1,Y
IDCJAC0010,014072,2015,11,15,33.8,1,Y
IDCJAC0010,014072,2015,11,16,33.4,1,Y
IDCJAC0010,014072,2015,11,17,32.6,1,Y
IDCJAC0010,014072,2015,11,18,34.0,1,Y
IDCJAC0010,014072,2015,11,19,34.5,1,Y
IDCJAC0010,014072,2015,11,20,34.3,1,Y
IDCJAC0010,014072,2015,11,21,32.7,1,Y
IDCJAC0010,014072,2015,11,22,32.7,1,Y
IDCJAC0010,014072,2015,11,23,34.0,1,Y
IDCJAC0010,014072,2015,11,24,34.2,1,Y
IDCJAC0010,014072,2015,11,25,32.6,1,Y
IDCJAC0010,014072,2015,11,26,33.9,1,Y
IDCJAC0010,014072,2015,11,27,33.1,1,Y
IDCJAC0010,014072,2015,11,28,32.8,1,Y
IDCJAC0010,014072,2015,11,29,33.7,1,Y
IDCJAC0010,014072,2015,11,30,32.2,1,Y
IDCJAC0010,014072,2015,12,01,34.3,1,Y
IDCJAC0010,014072,2015,12,02,31.0,1,Y
IDCJAC0010,014072,2015,12,03,33.2,1,Y
IDCJAC0010,014072,2015,12,04,32.1,1,Y
IDCJAC0010,014072,2015,12,05,31.1,1,Y
IDCJAC0010,014072,2015,12,06,34.5,1,Y
IDCJAC0010,014072,2015,12,07,35.5,1,Y
IDCJAC0010,014072,2015,12,08,32.8,1,Y
IDCJAC0010,014072,2015,12,09,31.7,1,Y
IDCJAC0010,014072,2015,12,10,33.4,1,Y
IDCJAC0010,014072,2015,12,11,33.4,1,Y
IDCJAC0010,014072,2015,12,12,33.0,1,Y
IDCJAC0010,014072,2015,12,13,32.5,1,Y
IDCJAC0010,014072,2015,12,14,30.0,1,Y
IDCJAC0010,014072,2015,12,15,31.3,1,Y
IDCJAC0010,014072,2015,12,16,31.2,1,Y
IDCJAC0010,014072,2015,12,17,32.4,1,Y
IDCJAC0010,014072,2015,12,18,31.8,1,Y
IDCJAC0010,014072,2015,12,19,30.4,1,Y
IDCJAC0010,014072,2015,12,20,30.5,1,Y
IDCJAC0010,014072,2015,12,21,29.2,1,Y
IDCJAC0010,014072,2015,12,22,29.7,1,Y
IDCJAC0010,014072,2015,12,23,30.1,1,Y
IDCJAC0010,014072,2015,12,24,28.4,1,Y
IDCJAC0010,014072,2015,12,25,29.6,1,Y
IDCJAC0010,014072,2015,12,26,29.7,1,Y
IDCJAC0010,014072,2015,12,27,29.6,1,Y
IDCJAC0010,014072,2015,12,28,31.1,1,Y
IDCJAC0010,014072,2015,12,29,29.8,1,Y
IDCJAC0010,014072,2015,12,30,30.9,1,Y
IDCJAC0010,014072,2015,12,31,30.6,1,Y
IDCJAC0010,014072,2016,01,01,30.5,1,Y
IDCJAC0010,014072,2016,01,02,,,
IDCJAC0010,014072,2016,01,03,,,
IDCJAC0010,014072,2016,01,04,,,
IDCJAC0010,014072,2016,01,05,,,
IDCJAC0010,014072,2016,01,06,,,
IDCJAC0010,014072,2016,01,07,,,
IDCJAC0010,014072,2016,01,08,,,
IDCJAC0010,014072,2016,01,09,,,
IDCJAC0010,014072,2016,01,10,,,
IDCJAC0010,014072,2016,01,11,33.6,1,N
IDCJAC0010,014072,2016,01,12,33.1,1,Y
IDCJAC0010,014072,2016,01,13,34.0,1,Y
IDCJAC0010,014072,2016,01,14,33.6,1,Y
IDCJAC0010,014072,2016,01,15,33.2,1,Y
IDCJAC0010,014072,2016,01,16,32.5,1,Y
IDCJAC0010,014072,2016,01,17,33.2,1,Y
IDCJAC0010,014072,2016,01,18,33.5,1,Y
IDCJAC0010,014072,2016,01,19,34.3,1,Y
IDCJAC0010,014072,2016,01,20,33.0,1,Y
IDCJAC0010,014072,2016,01,21,29.2,1,Y
IDCJAC0010,014072,2016,01,22,32.5,1,Y
IDCJAC0010,014072,2016,01,23,33.2,1,Y
IDCJAC0010,014072,2016,01,24,32.3,1,Y
IDCJAC0010,014072,2016,01,25,31.9,1,Y
IDCJAC0010,014072,2016,01,26,33.0,1,Y
IDCJAC0010,014072,2016,01,27,32.8,1,Y
IDCJAC0010,014072,2016,01,28,31.9,1,Y
IDCJAC0010,014072,2016,01,29,31.7,1,Y
IDCJAC0010,014072,2016,01,30,29.3,1,Y
IDCJAC0010,014072,2016,01,31,29.4,1,Y
IDCJAC0010,014072,2016,02,01,30.9,1,Y
IDCJAC0010,014072,2016,02,02,30.6,1,Y
IDCJAC0010,014072,2016,02,03,31.2,1,Y
IDCJAC0010,014072,2016,02,04,31.5,1,Y
IDCJAC0010,014072,2016,02,05,31.9,1,Y
IDCJAC0010,014072,2016,02,06,31.5,1,Y
IDCJAC0010,014072,2016,02,07,32.3,1,Y
IDCJAC0010,014072,2016,02,08,31.9,1,Y
IDCJAC0010,014072,2016,02,09,32.8,1,Y
IDCJAC0010,014072,2016,02,10,33.3,1,Y
IDCJAC0010,014072,2016,02,11,33.1,1,Y
IDCJAC0010,014072,2016,02,12,32.6,1,Y
IDCJAC0010,014072,2016,02,13,33.6,1,Y
IDCJAC0010,014072,2016,02,14,33.6,1,Y
IDCJAC0010,014072,2016,02,15,32.9,1,Y
IDCJAC0010,014072,2016,02,16,32.9,1,Y
IDCJAC0010,014072,2016,02,17,33.2,1,Y
IDCJAC0010,014072,2016,02,18,32.4,1,Y
IDCJAC0010,014072,2016,02,19,32.5,1,Y
IDCJAC0010,014072,2016,02,20,33.3,1,Y
IDCJAC0010,014072,2016,02,21,35.3,1,Y
IDCJAC0010,014072,2016,02,22,34.3,1,Y
IDCJAC0010,014072,2016,02,23,33.4,1,Y
IDCJAC0010,014072,2016,02,24,32.8,1,Y
IDCJAC0010,014072,2016,02,25,31.8,1,Y
IDCJAC0010,014072,2016,02,26,32.4,1,Y
IDCJAC0010,014072,2016,02,27,32.6,1,Y
IDCJAC0010,014072,2016,02,28,33.2,1,Y
IDCJAC0010,014072,2016,02,29,33.9,1,Y
IDCJAC0010,014072,2016,03,01,34.5,1,Y
IDCJAC0010,014072,2016,03,02,34.8,1,Y
IDCJAC0010,014072,2016,03,03,33.2,1,Y
IDCJAC0010,014072,2016,03,04,33.0,1,Y
IDCJAC0010,014072,2016,03,05,32.8,1,Y
IDCJAC0010,014072,2016,03,06,32.9,1,Y
IDCJAC0010,014072,2016,03,07,32.9,1,Y
IDCJAC0010,014072,2016,03,08,33.6,1,Y
IDCJAC0010,014072,2016,03,09,33.4,1,Y
IDCJAC0010,014072,2016,03,10,32.5,1,Y
IDCJAC0010,014072,2016,03,11,32.4,1,Y
IDCJAC0010,014072,2016,03,12,33.7,1,Y
IDCJAC0010,014072,2016,03,13,32.6,1,Y
IDCJAC0010,014072,2016,03,14,33.0,1,Y
IDCJAC0010,014072,2016,03,15,31.6,1,Y
IDCJAC0010,014072,2016,03,16,30.2,1,Y
IDCJAC0010,014072,2016,03,17,31.7,1,Y
IDCJAC0010,014072,2016,03,18,33.0,1,Y
IDCJAC0010,014072,2016,03,19,32.1,1,Y
IDCJAC0010,014072,2016,03,20,32.9,1,Y
IDCJAC0010,014072,2016,03,21,32.7,1,Y
IDCJAC0010,014072,2016,03,22,33.5,1,Y
IDCJAC0010,014072,2016,03,23,33.5,1,Y
IDCJAC0010,014072,2016,03,24,33.2,1,Y
IDCJAC0010,014072,2016,03,25,33.9,1,Y
IDCJAC0010,014072,2016,03,26,32.8,1,Y
IDCJAC0010,014072,2016,03,27,33.4,1,Y
IDCJAC0010,014072,2016,03,28,33.7,1,Y
IDCJAC0010,014072,2016,03,29,33.2,1,Y
IDCJAC0010,014072,2016,03,30,33.5,1,Y
IDCJAC0010,014072,2016,03,31,32.8,1,Y
IDCJAC0010,014072,2016,04,01,31.3,1,Y
IDCJAC0010,014072,2016,04,02,34.3,1,Y
IDCJAC0010,014072,2016,04,03,33.8,1,Y
IDCJAC0010,014072,2016,04,04,34.0,1,Y
IDCJAC0010,014072,2016,04,05,32.9,1,Y
IDCJAC0010,014072,2016,04,06,33.4,1,Y
IDCJAC0010,014072,2016,04,07,34.1,1,Y
IDCJAC0010,014072,2016,04,08,34.5,1,Y
IDCJAC0010,014072,2016,04,09,34.5,1,Y
IDCJAC0010,014072,2016,04,10,34.6,1,Y
IDCJAC0010,014072,2016,04,11,35.5,1,Y
IDCJAC0010,014072,2016,04,12,35.4,1,Y
IDCJAC0010,014072,2016,04,13,35.3,1,Y
IDCJAC0010,014072,2016,04,14,34.6,1,Y
IDCJAC0010,014072,2016,04,15,33.1,1,Y
IDCJAC0010,014072,2016,04,16,32.2,1,Y
IDCJAC0010,014072,2016,04,17,32.4,1,Y
IDCJAC0010,014072,2016,04,18,32.7,1,Y
IDCJAC0010,014072,2016,04,19,34.0,1,Y
IDCJAC0010,014072,2016,04,20,33.0,1,Y
IDCJAC0010,014072,2016,04,21,34.9,1,Y
IDCJAC0010,014072,2016,04,22,35.3,1,Y
IDCJAC0010,014072,2016,04,23,35.0,1,Y
IDCJAC0010,014072,2016,04,24,34.1,1,Y
IDCJAC0010,014072,2016,04,25,34.4,1,Y
IDCJAC0010,014072,2016,04,26,33.8,1,Y
IDCJAC0010,014072,2016,04,27,32.5,1,Y
IDCJAC0010,014072,2016,04,28,34.1,1,Y
IDCJAC0010,014072,2016,04,29,33.1,1,Y
IDCJAC0010,014072,2016,04,30,33.2,1,Y
IDCJAC0010,014072,2016,05,01,33.1,1,N
IDCJAC0010,014072,2016,05,02,30.9,1,N
IDCJAC0010,014072,2016,05,03,31.1,1,N
IDCJAC0010,014072,2016,05,04,32.3,1,N
IDCJAC0010,014072,2016,05,05,33.1,1,N
IDCJAC0010,014072,2016,05,06,32.9,1,N
IDCJAC0010,014072,2016,05,07,32.7,1,N
IDCJAC0010,014072,2016,05,08,33.1,1,N
IDCJAC0010,014072,2016,05,09,32.8,1,N
IDCJAC0010,014072,2016,05,10,31.5,1,N
IDCJAC0010,014072,2016,05,11,,,
IDCJAC0010,014072,2016,05,12,,,
IDCJAC0010,014072,2016,05,13,32.7,1,N
IDCJAC0010,014072,2016,05,14,33.1,1,N
IDCJAC0010,014072,2016,05,15,32.4,1,N
IDCJAC0010,014072,2016,05,16,33.5,1,N
IDCJAC0010,014072,2016,05,17,33.4,1,N
IDCJAC0010,014072,2016,05,18,33.2,1,N
IDCJAC0010,014072,2016,05,19,33.0,1,N
IDCJAC0010,014072,2016,05,20,33.0,1,N
IDCJAC0010,014072,2016,05,21,32.5,1,N
IDCJAC0010,014072,2016,05,22,32.5,1,N
IDCJAC0010,014072,2016,05,23,33.5,1,N
IDCJAC0010,014072,2016,05,24,32.1,1,N
IDCJAC0010,014072,2016,05,25,31.5,1,N
IDCJAC0010,014072,2016,05,26,31.3,1,N
IDCJAC0010,014072,2016,05,27,30.8,1,N
IDCJAC0010,014072,2016,05,28,31.3,1,N
IDCJAC0010,014072,2016,05,29,30.8,1,N
IDCJAC0010,014072,2016,05,30,32.7,1,N
IDCJAC0010,014072,2016,05,31,33.3,1,N
IDCJAC0010,014072,2016,06,01,33.2,1,Y
IDCJAC0010,014072,2016,06,02,32.7,1,Y
IDCJAC0010,014072,2016,06,03,31.8,1,Y
IDCJAC0010,014072,2016,06,04,31.4,1,Y
IDCJAC0010,014072,2016,06,05,31.6,1,Y
IDCJAC0010,014072,2016,06,06,31.9,1,Y
IDCJAC0010,014072,2016,06,07,31.6,1,Y
IDCJAC0010,014072,2016,06,08,31.2,1,Y
IDCJAC0010,014072,2016,06,09,32.7,1,Y
IDCJAC0010,014072,2016,06,10,33.0,1,Y
IDCJAC0010,014072,2016,06,11,32.2,1,Y
IDCJAC0010,014072,2016,06,12,30.8,1,Y
IDCJAC0010,014072,2016,06,13,31.0,1,Y
IDCJAC0010,014072,2016,06,14,31.6,1,Y
IDCJAC0010,014072,2016,06,15,32.1,1,Y
IDCJAC0010,014072,2016,06,16,31.6,1,Y
IDCJAC0010,014072,2016,06,17,31.3,1,Y
IDCJAC0010,014072,2016,06,18,31.1,1,Y
IDCJAC0010,014072,2016,06,19,33.0,1,Y
IDCJAC0010,014072,2016,06,20,32.1,1,Y
IDCJAC0010,014072,2016,06,21,30.8,1,Y
IDCJAC0010,014072,2016,06,22,30.7,1,Y
IDCJAC0010,014072,2016,06,23,31.6,1,Y
IDCJAC0010,014072,2016,06,24,31.6,1,Y
IDCJAC0010,014072,2016,06,25,31.9,1,Y
IDCJAC0010,014072,2016,06,26,31.1,1,Y
IDCJAC0010,014072,2016,06,27,31.8,1,Y
IDCJAC0010,014072,2016,06,28,32.1,1,Y
IDCJAC0010,014072,2016,06,29,31.9,1,Y
IDCJAC0010,014072,2016,06,30,32.1,1,Y
IDCJAC0010,014072,2016,07,01,31.8,1,N
IDCJAC0010,014072,2016,07,02,31.3,1,N
IDCJAC0010,014072,2016,07,03,30.6,1,N
IDCJAC0010,014072,2016,07,04,31.1,1,N
IDCJAC0010,014072,2016,07,05,31.1,1,N
IDCJAC0010,014072,2016,07,06,31.2,1,N
IDCJAC0010,014072,2016,07,07,30.5,1,N
IDCJAC0010,014072,2016,07,08,30.0,1,N
IDCJAC0010,014072,2016,07,09,31.1,1,N
IDCJAC0010,014072,2016,07,10,29.6,1,N
IDCJAC0010,014072,2016,07,11,29.6,1,N
IDCJAC0010,014072,2016,07,12,30.6,1,N
IDCJAC0010,014072,2016,07,13,27.6,1,N
IDCJAC0010,014072,2016,07,14,26.9,1,N
IDCJAC0010,014072,2016,07,15,26.2,1,N
IDCJAC0010,014072,2016,07,16,26.5,1,N
IDCJAC0010,014072,2016,07,17,27.6,1,N
IDCJAC0010,014072,2016,07,18,27.4,1,N
IDCJAC0010,014072,2016,07,19,29.0,1,N
IDCJAC0010,014072,2016,07,20,28.6,1,N
IDCJAC0010,014072,2016,07,21,28.9,1,N
IDCJAC0010,014072,2016,07,22,30.1,1,N
IDCJAC0010,014072,2016,07,23,30.3,1,N
IDCJAC0010,014072,2016,07,24,30.3,1,N
IDCJAC0010,014072,2016,07,25,30.9,1,N
IDCJAC0010,014072,2016,07,26,32.2,1,N
IDCJAC0010,014072,2016,07,27,31.8,1,N
IDCJAC0010,014072,2016,07,28,30.4,1,N
IDCJAC0010,014072,2016,07,29,31.4,1,N
IDCJAC0010,014072,2016,07,30,30.8,1,N
IDCJAC0010,014072,2016,07,31,30.0,1,N
IDCJAC0010,014072,2016,08,01,29.3,1,Y
IDCJAC0010,014072,2016,08,02,29.6,1,Y
IDCJAC0010,014072,2016,08,03,29.6,1,Y
IDCJAC0010,014072,2016,08,04,28.7,1,Y
IDCJAC0010,014072,2016,08,05,27.5,1,Y
IDCJAC0010,014072,2016,08,06,27.6,1,Y
IDCJAC0010,014072,2016,08,07,28.2,1,Y
IDCJAC0010,014072,2016,08,08,29.6,1,Y
IDCJAC0010,014072,2016,08,09,30.3,1,Y
IDCJAC0010,014072,2016,08,10,30.5,1,Y
IDCJAC0010,014072,2016,08,11,30.5,1,Y
IDCJAC0010,014072,2016,08,12,31.9,1,Y
IDCJAC0010,014072,2016,08,13,31.8,1,Y
IDCJAC0010,014072,2016,08,14,32.2,1,Y
IDCJAC0010,014072,2016,08,15,32.1,1,Y
IDCJAC0010,014072,2016,08,16,32.2,1,Y
IDCJAC0010,014072,2016,08,17,30.9,1,Y
IDCJAC0010,014072,2016,08,18,30.0,1,Y
IDCJAC0010,014072,2016,08,19,29.3,1,Y
IDCJAC0010,014072,2016,08,20,31.7,1,Y
IDCJAC0010,014072,2016,08,21,30.6,1,Y
IDCJAC0010,014072,2016,08,22,30.0,1,Y
IDCJAC0010,014072,2016,08,23,29.1,1,Y
IDCJAC0010,014072,2016,08,24,31.0,1,Y
IDCJAC0010,014072,2016,08,25,32.6,1,Y
IDCJAC0010,014072,2016,08,26,32.4,1,Y
IDCJAC0010,014072,2016,08,27,31.0,1,Y
IDCJAC0010,014072,2016,08,28,30.6,1,Y
IDCJAC0010,014072,2016,08,29,31.2,1,Y
IDCJAC0010,014072,2016,08,30,32.2,1,Y
IDCJAC0010,014072,2016,08,31,31.6,1,Y
IDCJAC0010,014072,2016,09,01,29.6,1,N
IDCJAC0010,014072,2016,09,02,30.8,1,N
IDCJAC0010,014072,2016,09,03,31.7,1,N
IDCJAC0010,014072,2016,09,04,31.4,1,N
IDCJAC0010,014072,2016,09,05,33.9,1,N
IDCJAC0010,014072,2016,09,06,33.8,1,N
IDCJAC0010,014072,2016,09,07,30.5,1,N
IDCJAC0010,014072,2016,09,08,31.6,1,N
IDCJAC0010,014072,2016,09,09,32.6,1,N
IDCJAC0010,014072,2016,09,10,29.9,1,N
IDCJAC0010,014072,2016,09,11,32.3,1,N
IDCJAC0010,014072,2016,09,12,31.0,1,N
IDCJAC0010,014072,2016,09,13,32.7,1,N
IDCJAC0010,014072,2016,09,14,31.6,1,N
IDCJAC0010,014072,2016,09,15,31.2,1,N
IDCJAC0010,014072,2016,09,16,32.0,1,N
IDCJAC0010,014072,2016,09,17,32.9,1,N
IDCJAC0010,014072,2016,09,18,30.2,1,N
IDCJAC0010,014072,2016,09,19,29.9,1,N
IDCJAC0010,014072,2016,09,20,32.3,1,N
IDCJAC0010,014072,2016,09,21,32.3,1,N
IDCJAC0010,014072,2016,09,22,34.1,1,N
IDCJAC0010,014072,2016,09,23,32.3,1,N
IDCJAC0010,014072,2016,09,24,32.3,1,N
IDCJAC0010,014072,2016,09,25,31.8,1,N
IDCJAC0010,014072,2016,09,26,32.3,1,N
IDCJAC0010,014072,2016,09,27,32.1,1,N
IDCJAC0010,014072,2016,09,28,33.2,1,N
IDCJAC0010,014072,2016,09,29,33.1,1,N
IDCJAC0010,014072,2016,09,30,31.6,1,N
IDCJAC0010,014072,2016,10,01,33.6,1,Y
IDCJAC0010,014072,2016,10,02,32.6,1,Y
IDCJAC0010,014072,2016,10,03,32.2,1,Y
IDCJAC0010,014072,2016,10,04,33.6,1,Y
IDCJAC0010,014072,2016,10,05,34.2,1,Y
IDCJAC0010,014072,2016,10,06,34.9,1,Y
IDCJAC0010,014072,2016,10,07,34.8,1,Y
IDCJAC0010,014072,2016,10,08,34.8,1,Y
IDCJAC0010,014072,2016,10,09,33.8,1,Y
IDCJAC0010,014072,2016,10,10,32.9,1,Y
IDCJAC0010,014072,2016,10,11,31.8,1,Y
IDCJAC0010,014072,2016,10,12,32.7,1,Y
IDCJAC0010,014072,2016,10,13,31.7,1,Y
IDCJAC0010,014072,2016,10,14,32.8,1,Y
IDCJAC0010,014072,2016,10,15,32.6,1,Y
IDCJAC0010,014072,2016,10,16,32.7,1,Y
IDCJAC0010,014072,2016,10,17,34.6,1,Y
IDCJAC0010,014072,2016,10,18,33.2,1,Y
IDCJAC0010,014072,2016,10,19,34.6,1,Y
IDCJAC0010,014072,2016,10,20,32.6,1,Y
IDCJAC0010,014072,2016,10,21,34.5,1,Y
IDCJAC0010,014072,2016,10,22,26.9,1,Y
IDCJAC0010,014072,2016,10,23,33.3,1,Y
IDCJAC0010,014072,2016,10,24,33.8,1,Y
IDCJAC0010,014072,2016,10,25,32.3,1,Y
IDCJAC0010,014072,2016,10,26,32.7,1,Y
IDCJAC0010,014072,2016,10,27,32.9,1,Y
IDCJAC0010,014072,2016,10,28,32.2,1,Y
IDCJAC0010,014072,2016,10,29,33.0,1,Y
IDCJAC0010,014072,2016,10,30,32.7,1,Y
IDCJAC0010,014072,2016,10,31,32.7,1,Y
IDCJAC0010,014072,2016,11,01,33.4,1,Y
IDCJAC0010,014072,2016,11,02,33.5,1,Y
IDCJAC0010,014072,2016,11,03,33.6,1,Y
IDCJAC0010,014072,2016,11,04,34.3,1,Y
IDCJAC0010,014072,2016,11,05,33.2,1,Y
IDCJAC0010,014072,2016,11,06,31.8,1,Y
IDCJAC0010,014072,2016,11,07,33.0,1,Y
IDCJAC0010,014072,2016,11,08,32.6,1,Y
IDCJAC0010,014072,2016,11,09,32.5,1,Y
IDCJAC0010,014072,2016,11,10,33.3,1,Y
IDCJAC0010,014072,2016,11,11,33.0,1,Y
IDCJAC0010,014072,2016,11,12,33.0,1,Y
IDCJAC0010,014072,2016,11,13,33.4,1,Y
IDCJAC0010,014072,2016,11,14,32.6,1,Y
IDCJAC0010,014072,2016,11,15,32.6,1,Y
IDCJAC0010,014072,2016,11,16,33.3,1,Y
IDCJAC0010,014072,2016,11,17,34.3,1,Y
IDCJAC0010,014072,2016,11,18,33.8,1,Y
IDCJAC0010,014072,2016,11,19,33.2,1,Y
IDCJAC0010,014072,2016,11,20,32.3,1,Y
IDCJAC0010,014072,2016,11,21,31.5,1,Y
IDCJAC0010,014072,2016,11,22,32.6,1,Y
IDCJAC0010,014072,2016,11,23,31.2,1,Y
IDCJAC0010,014072,2016,11,24,32.8,1,Y
IDCJAC0010,014072,2016,11,25,33.1,1,Y
IDCJAC0010,014072,2016,11,26,31.0,1,Y
IDCJAC0010,014072,2016,11,27,33.7,1,Y
IDCJAC0010,014072,2016,11,28,32.9,1,Y
IDCJAC0010,014072,2016,11,29,33.2,1,Y
IDCJAC0010,014072,2016,11,30,33.5,1,Y
IDCJAC0010,014072,2016,12,01,33.1,1,Y
IDCJAC0010,014072,2016,12,02,33.2,1,Y
IDCJAC0010,014072,2016,12,03,32.9,1,Y
IDCJAC0010,014072,2016,12,04,34.7,1,Y
IDCJAC0010,014072,2016,12,05,33.3,1,Y
IDCJAC0010,014072,2016,12,06,34.0,1,Y
IDCJAC0010,014072,2016,12,07,32.9,1,Y
IDCJAC0010,014072,2016,12,08,33.5,1,Y
IDCJAC0010,014072,2016,12,09,34.4,1,Y
IDCJAC0010,014072,2016,12,10,32.9,1,Y
IDCJAC0010,014072,2016,12,11,31.8,1,Y
IDCJAC0010,014072,2016,12,12,33.8,1,Y
IDCJAC0010,014072,2016,12,13,33.7,1,Y
IDCJAC0010,014072,2016,12,14,32.2,1,Y
IDCJAC0010,014072,2016,12,15,30.7,1,Y
IDCJAC0010,014072,2016,12,16,32.9,1,Y
IDCJAC0010,014072,2016,12,17,30.0,1,Y
IDCJAC0010,014072,2016,12,18,30.3,1,Y
IDCJAC0010,014072,2016,12,19,30.1,1,Y
IDCJAC0010,014072,2016,12,20,29.9,1,Y
IDCJAC0010,014072,2016,12,21,31.3,1,Y
IDCJAC0010,014072,2016,12,22,27.0,1,Y
IDCJAC0010,014072,2016,12,23,33.3,1,Y
IDCJAC0010,014072,2016,12,24,32.1,1,Y
IDCJAC0010,014072,2016,12,25,33.0,1,Y
IDCJAC0010,014072,2016,12,26,31.6,1,Y
IDCJAC0010,014072,2016,12,27,31.4,1,Y
IDCJAC0010,014072,2016,12,28,29.4,1,Y
IDCJAC0010,014072,2016,12,29,30.3,1,Y
IDCJAC0010,014072,2016,12,30,30.2,1,Y
IDCJAC0010,014072,2016,12,31,31.2,1,Y
IDCJAC0010,014072,2017,01,01,30.6,1,Y
IDCJAC0010,014072,2017,01,02,28.6,1,Y
IDCJAC0010,014072,2017,01,03,29.5,1,Y
IDCJAC0010,014072,2017,01,04,31.7,1,Y
IDCJAC0010,014072,2017,01,05,31.1,1,Y
IDCJAC0010,014072,2017,01,06,30.7,1,Y
IDCJAC0010,014072,2017,01,07,30.8,1,Y
IDCJAC0010,014072,2017,01,08,31.3,1,Y
IDCJAC0010,014072,2017,01,09,31.0,1,Y
IDCJAC0010,014072,2017,01,10,31.8,1,Y
IDCJAC0010,014072,2017,01,11,31.1,1,Y
IDCJAC0010,014072,2017,01,12,30.9,1,Y
IDCJAC0010,014072,2017,01,13,31.2,1,Y
IDCJAC0010,014072,2017,01,14,32.1,1,Y
IDCJAC0010,014072,2017,01,15,31.7,1,Y
IDCJAC0010,014072,2017,01,16,31.1,1,Y
IDCJAC0010,014072,2017,01,17,32.0,1,Y
IDCJAC0010,014072,2017,01,18,31.7,1,Y
IDCJAC0010,014072,2017,01,19,30.6,1,Y
IDCJAC0010,014072,2017,01,20,29.1,1,Y
IDCJAC0010,014072,2017,01,21,30.2,1,Y
IDCJAC0010,014072,2017,01,22,31.0,1,Y
IDCJAC0010,014072,2017,01,23,29.9,1,Y
IDCJAC0010,014072,2017,01,24,29.4,1,Y
IDCJAC0010,014072,2017,01,25,30.0,1,Y
IDCJAC0010,014072,2017,01,26,31.8,1,Y
